,a,b,distance
15799,Marie_Curie,Vitamin_C,0.4359383571167987
35762,Marie_Curie,Chromium,0.5654962048377344
54558,Marie_Curie,Nitrogen,0.32438471856337886
53923,Marie_Curie,Lead,0.7126196763191489
39509,Marie_Curie,Gold,0.570322187710081
43779,Marie_Curie,Thermodynamics,0.5018243646647021
52140,Marie_Curie,Europium,0.5285155333037154
61228,Marie_Curie,Archimedes,0.42494118562200894
38306,Marie_Curie,Strontium,0.5580317400881166
28410,Marie_Curie,Belgium,0.4245394348787238
64020,Marie_Curie,Thulium,0.546756631978995
29935,Marie_Curie,Thorium,0.4112075694716117
65162,Marie_Curie,Argon,0.4055965474009111
23208,Mario,Sonic_the_Hedgehog_%28character%29,0.01925699535077106
63549,Mario,Stargate_SG-1,0.418353764356368
11380,Mario,Super_Mario_Bros.,0.015434450230673004
7469,Mario,Pikachu,0.17772991960978388
18127,Mario,Super_Mario_64,0.030021886406435737
34481,Mario,Nintendo,0.03915757806761032
35231,Mario,Graphic_novel,0.4383190734499408
56948,Mario,Superman,0.16092900809207025
43599,Mark_Antony,Cleopatra_VII,0.15729466826784697
25270,Mark_Antony,Economics,0.30218986691421623
36894,Mark_Antony,Library_of_Alexandria,3.3226670606225923
22303,Mark_Antony,Punctuated_equilibrium,0.9396297555406748
53000,Mark_Antony,Ancient_Egypt,0.27933050196865233
21426,Mark_Twain,Mark_Twain_House,0.03713276523407225
30707,Mark_Twain,Henry_H._Rogers,0.07853830604284269
9318,Mark_Twain,Nikola_Tesla,0.15822630136820892
15543,Mark_Twain,Love,0.8434030315571285
63669,Mark_Twain,Richmond%2C_Virginia,0.5630895502290088
40869,Mark_Twain,Poetry,0.5037561091578756
38920,Mark_Twain,The_Shawshank_Redemption,0.47012219791085996
21187,Mark_Twain,Novel,0.33576398376447886
38796,Mark_Twain,Bald_Eagle,0.21341352123698126
21724,Market,Telephone,0.10821931457775773
34007,Market,Jewellery,0.9290771394102532
10924,Market,Playing_card,1.3402360964363764
8653,Market,Fertile_Crescent,0.2623296018594708
2095,Market,Household_income_in_the_United_States,0.4282626323013385
31239,Market,Cooperative,0.19848692370572282
61748,Market,Advertising,0.4312854339499911
41386,Market,Minimum_wage,0.5365022198288966
14139,Market,Mercantilism,0.2734175142107543
33113,Market,Finance,0.22751160428491912
55503,Market,House,0.8552802049214657
152,Market,Bread,0.43006397875918273
46289,Market,Bluetooth,0.6604033026933537
43798,Market,Infrastructure,1.356431535435243
36677,Market,Jiaogulan,1.2305377677125144
44866,Market,Stock,0.32281928712636054
12782,Market,English_language,9.332920483297382
19541,Market,Supply_and_demand,0.05653519540178334
64197,Market,The_Beatles,1.1491085422695613
59436,Market,Police,0.2963919453226543
27734,Market,United_States_dollar,0.2554297996784328
29548,Market,Bean,1.0638254503785185
44053,Market,Alcohol,1.3120205202300315
24606,Market,Steel,0.6605316115584756
43920,Markup_language,Noam_Chomsky,1.7581580269393198
54683,Markup_language,Glasgow,0.49505783763080113
22757,Markup_language,Albania,1.2383594897545132
12288,Markup_language,Programming_language,0.5396270414342227
38091,Markup_language,TeX,0.027430382172044764
43950,Mars,Fermi_paradox,0.4728599247196426
40085,Mars,Solar_eclipse,0.32380157718597213
11798,Mars,Mars_Reconnaissance_Orbiter,0.1459663820986159
27484,Mars,Planetary_habitability,0.16372529273524228
2035,Mars,Pluto,0.2549269520405934
12121,Mars,Neptune,0.25350858386513436
13403,Mars,PSR_B1620-26c,0.4841051803324478
11749,Mars,Mars_Exploration_Rover,0.09057464581005616
19782,Mars,Viking,0.48475728424403847
15743,Mars,Phoenix_%28spacecraft%29,0.16322460110816334
50346,Mars,Space_Shuttle_Challenger,2.453258084857481
22379,Mars,Jupiter,0.3437574349071654
46049,Mars,Planet,0.3113469138048907
52146,Mars,Nintendo,0.3565424859238207
27962,Mars,Mercury_%28planet%29,0.3002973559114958
43453,Mars,Shielded_metal_arc_welding,0.5282522126036119
45145,Mars,Milky_Way,0.3845254291686191
61798,Mars,Sun,0.34733614031759646
35230,Mars,Space_exploration,0.3880978492098866
169,Mars,Hydrogen,0.4117920580465359
4569,Mars,Gliese_876_d,0.8156798102309908
21820,Mars,Star_Trek__The_Original_Series,0.7946233198772111
30767,Mars,Exploration_of_Mars,0.299986138739564
28402,Mars,Space_Race,0.8651928919230565
33010,Mars,Asia,0.6514470492387588
47449,Mars,Iridium,0.6905314819011552
29289,Mars,Darth_Vader,0.5062220898155021
48440,Mars,Extrasolar_planet,0.40557314040817777
18464,Mars,European_Space_Agency,0.22296006912863772
20800,Mars,Black_hole,0.9957188834188658
10182,Mars,Comet,0.2994208734487106
63561,Mars,Asteroid,0.2949435161643857
33015,Mars,Ancient_Rome,0.4244342564133881
26253,Mars,Cornell_University,0.492608149874537
5545,Mars,Venus,0.19712637715754874
41069,Mars_Exploration_Rover,North_Sea,0.43654753074153957
35273,Mars_Exploration_Rover,Bald_Eagle,0.5292085991509188
50347,Mars_Exploration_Rover,Space_Shuttle_Challenger,2.1990028456992285
26254,Mars_Exploration_Rover,Cornell_University,0.19062952965440932
33516,Mars_Exploration_Rover,Space_Shuttle_Columbia,1.2262633335718918
44864,Mars_Reconnaissance_Orbiter,Exploration_of_Mars,0.12488047629156815
33515,Mars_Reconnaissance_Orbiter,Space_Shuttle_Columbia,1.3578085239531137
28111,Mars_Reconnaissance_Orbiter,Space_Shuttle_program,0.7495217877217949
41003,Mars_Reconnaissance_Orbiter,Mars_Exploration_Rover,0.08908912403831183
28403,Mars_Reconnaissance_Orbiter,Space_Race,0.5814447636618236
29779,Marseille,TGV,0.2412861628646971
58768,Marseille,London,0.7579252225805382
40303,Marseille,Impressionism,0.3468740791762807
56170,Marseille,Riesling,0.26473323295097384
61820,Marseille,Pearl,0.38181191463608033
23988,Marseille,Paul_C%C3%A9zanne,0.22622843807229923
56718,Marseille,Wine,0.26809162250117874
37852,Marseille,Coriander,0.45873686291503113
12512,Marshall_Islands,Wake_Island,0.12233666810680234
7745,Marshall_Islands,Johnston_Atoll,1.6855232219459322
54402,Marshall_Islands,Maldives,0.38863991237180684
13174,Marshall_Islands,Northern_Mariana_Islands,0.25046546395915265
46298,Marshall_Islands,Magellanic_Penguin,1.094798708277298
23636,Marshall_Islands,Federated_States_of_Micronesia,0.17021947474806068
14027,Marshall_Plan,Bretton_Woods_system,0.17699081079599477
39818,Marshall_Plan,Watch,0.837355843133789
49760,Marshall_Plan,World_Bank_Group,0.4073572766532662
64254,Martin_Luther,Hamburg,0.35565342290810986
6457,Martin_Luther,Ku_Klux_Klan,1.3712673308050891
28278,Martin_Luther,Ernest_Rutherford,3.4867221863515803
45843,Martin_Luther,Religion,0.3298960035875282
64300,Martin_Luther,Liberalism,0.4008622482751522
49391,Martin_Luther,Amish,0.36458264037652627
59156,Martin_Luther,Jesus,0.3482151363737099
38886,Martin_Luther,Archbishop_of_Canterbury,0.5045714466641797
32550,Martin_Luther,Alcohol,0.5453228373997453
50601,Martin_Luther,English_Reformation,0.8278525285270281
7194,Martin_Luther,Rhode_Island,0.6652348339489335
16159,Martin_Luther,Eastern_Orthodox_Church,0.2918727900651026
45006,Martin_Luther,Church_of_England,0.3759683358469707
31568,Martin_Luther,Houston%2C_Texas,1.453102316615899
14964,Martin_Luther,Irish_people,1.8579924680556024
45257,Martin_Luther,Italian_War_of_1521,0.2917110006343863
57489,Martin_Luther,Christian_monasticism,1.2386822095365921
29759,Martin_Luther,Nicolaus_Copernicus,1.0238380978570671
36089,Martin_Luther,13th_century,1.6982421896288478
8966,Martin_Luther,Rhine,0.40330421694424323
22738,Martin_Luther_King%2C_Jr.,Civil_rights,0.11592600736704946
13802,Martin_Luther_King%2C_Jr.,Rosa_Parks,0.08624489917554158
39244,Martin_Luther_King%2C_Jr.,Isaac,0.7167938746351489
5017,Martin_Luther_King%2C_Jr.,Nobel_Peace_Prize,0.1967277727055164
1757,Martin_Luther_King%2C_Jr.,Suffrage,0.6298995289511491
869,Martin_Luther_King%2C_Jr.,Ku_Klux_Klan,0.4334213159132473
28952,Martin_Luther_King%2C_Jr.,Bible,0.6284039804857663
794,Martin_Luther_King%2C_Jr.,Women%27s_rights,0.31415768330375626
24125,Martin_Luther_King%2C_Jr.,Human_rights,0.24291133080896601
63214,Martin_Luther_King%2C_Jr.,Zebra,0.27012587760416085
46077,Martin_Luther_King%2C_Jr.,Muhammad_Ali,0.293387749565832
65248,Martin_Luther_King%2C_Jr.,Boston%2C_Massachusetts,0.9245458792120885
40031,Martin_Luther_King%2C_Jr.,Emotion,0.6202897506213804
56082,Martin_Luther_King%2C_Jr.,Miles_Davis,0.6280850454900363
8597,Martin_Luther_King%2C_Jr.,Malcolm_X,0.05874658360726396
37578,Martin_Luther_King%2C_Jr.,John_F._Kennedy,0.27412664376169105
21380,Martin_Luther_King%2C_Jr.,Spring_%28season%29,1.000990946077709
31795,Martina_Navratilova,WTA_Tour_Championships,0.16710331589632105
40251,Martinique,Saint_Lucia,2.0328267833634763
11294,Martinique,Sugar,0.17594209662037955
45963,Marvin_Gaye,Synthesizer,0.22421958028794978
55816,Marvin_Gaye,American_popular_music,0.2662380897677137
51640,Marxism,Utilitarianism,0.6720166355008773
9948,Marxism,Human_rights,0.5166756919639386
6727,Marxism,Capitalism,0.27779568669161986
63686,Marxism,Coin,0.604940134711114
13534,Marxism,Mind,0.6520643692499954
7201,Marxism,Karl_Marx,0.20147819900997457
64277,Marxism,Hey_Jude,1.1584268631825878
44562,Marxism,Welding,3.010865063807768
33372,Marxism,Cooperative,0.4466095498247186
48821,Marxism,Berlin_Wall,0.39838413222989205
56100,Marxism,David_Hume,0.5824111830646751
52014,Marxism,15th_century,0.803067975213809
43096,Marxism,Police_state,1.5905820828505903
6569,Marxism,Adolf_Hitler,0.3305517675104586
13615,Marxism,Analytical_Marxism,0.23340175947732206
63722,Marxism,Autocracy,0.6328125658718945
61141,Marxism,Tao_Te_Ching,0.5753469286870894
55715,Marxism,Myers-Briggs_Type_Indicator,0.5096837640481923
7414,Marxism,Frankenstein,0.7822728525455634
24323,Marxism,Yuri_Gagarin,0.47352243651382736
30722,Marxism,Communism,0.3753770053079548
24537,Marxism,Cuba,0.37585366287177163
48675,Marxism,Anarchism,0.36391435393833077
19087,Marxism,Das_Kapital,0.2823483557644615
4700,Marxism,Russia,0.43787848810476737
46985,Marxism,National_Anthem_of_Russia,0.3786671383011855
55494,Marxism,House,3.079676814559479
22813,Marxism,Ludwig_Wittgenstein,0.465132371002743
18544,Marxism,Psychology,0.6161146241708609
10966,Marxism,Social_capital,0.36119765130195614
23057,Mary_II_of_England,George_II_of_Great_Britain,0.30505363420399734
19654,Mary_II_of_England,William_and_Mary,0.07109536870495964
17170,Mary_II_of_England,Mary_I_of_Scotland,0.19805154399832256
42357,Mary_II_of_England,Anne_of_Great_Britain,0.4280402472914865
50518,Mary_I_of_England,William_III_of_England,1.5340878089458103
20599,Mary_I_of_England,Edward_IV_of_England,0.7025028716231433
22106,Mary_I_of_England,Crown_Jewels_of_the_United_Kingdom,0.30852827259490995
42122,Mary_I_of_England,British_monarchy,0.4439150008982098
17171,Mary_I_of_England,Mary_I_of_Scotland,0.07427107321083382
60148,Mary_I_of_England,Charles_V%2C_Holy_Roman_Emperor,0.2232874233662806
53830,Mary_I_of_England,Edward_V_of_England,0.679870322263099
23151,Mary_I_of_England,Mary_II_of_England,0.24831790600787085
27209,Mary_I_of_England,William_II_of_England,0.47494281808711314
12823,Mary_I_of_England,Henry_III_of_England,1.829299666740868
26812,Mary_I_of_England,Charles_I_of_England,0.5624310404145432
60387,Mary_I_of_England,Spanish_language,0.7652443165898241
50691,Mary_I_of_England,Victoria_of_the_United_Kingdom,1.3051378201388601
43324,Mary_I_of_England,Richard_III_%28play%29,0.7068334920696486
44120,Mary_I_of_Scotland,Magna_Carta,1.6639237814571621
47914,Mary_I_of_Scotland,Mary_I_of_England,0.44285636651994514
23152,Mary_I_of_Scotland,Mary_II_of_England,0.16105258769518838
17878,Mary_I_of_Scotland,Elizabeth_I_of_England,0.24092854030981542
33985,Mary_I_of_Scotland,Edward_II_of_England,1.6601132390871793
58308,Mary_I_of_Scotland,Henry_VII_of_England,0.48469544702441836
18605,Mary_I_of_Scotland,Malcolm_III_of_Scotland,1.1582299392230295
57050,Mary_I_of_Scotland,Spanish_language,0.2683529651370071
45775,Mary_I_of_Scotland,Francis_Bacon,0.3019814586471061
6586,Mass_media,George_H._W._Bush,0.9066324812947629
23141,Mass_media,ITunes,1.1494565480283627
61953,Mass_media,Popular_culture,0.43493518839980005
53629,Mass_media,Obi-Wan_Kenobi,0.3230298837039365
35117,Mass_media,Doctor_Who,0.34626998428975564
605,Mass_media,Tour_de_France,1.1661996603728455
45484,Mass_media,Tennis,0.5871123522672856
53519,Mass_media,Jaws_%28film%29,0.9215861488986856
22463,Mass_media,Novel,0.3522749795353624
38208,Mass_media,The_Rolling_Stones,2.0289369242314996
45913,Mass_media,Hip_hop_music,0.322255800454893
26049,Mass_media,Podcasting,0.1492608746061174
26563,Mass_media,Radio,0.22191645023130746
50029,Mass_media,The_Temptations,0.7954715700964446
5481,Mass_media,Telephone,0.16623252628291485
34966,Mass_media,Rapping,0.7329790439273094
2413,Mass_media,Wikisource,0.6990763555012377
55587,Mass_media,Guglielmo_Marconi,0.36405690783477695
62637,Mass_media,Dwight_D._Eisenhower,0.6741006811095361
34653,Mass_media,Manufacturing,0.5038773257695071
23204,Mass_media,Sonic_the_Hedgehog_%28character%29,0.6548117974396036
45381,Mass_media,Star_Trek__The_Original_Series,0.8383628153484948
26665,Mass_media,Compact_Disc,0.19532764673690312
58972,Mass_media,Clone_Wars_%28Star_Wars%29,0.6175784717489565
226,Mass_media,Internet,0.18829489545843858
63601,Mass_media,Floppy_disk,0.4334728283560104
18902,Mass_media,Christina_Aguilera,1.0458657969149243
4263,Mass_media,John_Logie_Baird,0.2890844662403372
15756,Mass_media,Carl_Jung,1.2153845856457663
63641,Mass_media,Homestar_Runner,1.2811987817194272
37424,Mass_media,The_Cat_in_the_Hat,0.5438058724140669
3530,Mass_media,Paul_McCartney,0.6662763619151346
21540,Mass_media,DVD,0.14728846657672026
4802,Mass_media,Harry_Potter,0.9126249718733938
42907,Mass_media,Volcano,0.6533971538625052
35725,Mass_media,Autism,1.7422010332083833
8921,Mass_media,Citizenship,0.6434788688823261
7134,Mass_media,Silent_film,0.273285501968051
27445,Mass_media,Douglas_Adams,0.6557398287734596
29282,Mass_media,Darth_Vader,0.7041180694168828
36282,Mass_media,Archaeology,0.6036059916999859
54289,Mass_media,Telecommunication,0.9139290403292732
3818,Mass_media,Computer,0.30356956865382473
24115,Mass_media,Theatre,0.33135114753449735
27375,Mass_media,Double_bass,0.3677473281292364
16511,Mass_media,Television,0.2337667426155138
3913,Mass_media,Microsoft,0.45027336969440307
22216,Mass_media,Encyclop%C3%A6dia_Britannica,0.4739070075734215
18525,Mass_media,Graphic_novel,0.5469574698553388
44877,Mass_media,Duran_Duran,0.9557449065696815
54691,Mass_media,American_football,0.8388725746999133
44791,Mass_media,BBC,0.46919624971329865
39286,Mass_media,Alternative_rock,1.323610079621405
4836,Mass_media,The_Beatles,0.9023413168485813
6861,Mass_media,IPod,0.28168060781849313
25367,Mass_media,Charlie_Chaplin,0.3537734101472643
17838,Mass_media,Actor,0.32436051443325953
31050,Mass_media,Volleyball,0.2718205202987393
29300,Mass_media,Publishing,0.1586291318484912
46687,Mass_media,Mozilla_Firefox,0.3314525712650825
62367,Mass_media,Poetry,0.3920352606784409
50281,Mass_media,Library,0.3768573890316207
41424,Mass_media,Telephone_exchange,0.32247403052883394
9977,Mass_media,Linux,0.2624226166468421
64658,Mass_media,Madama_Butterfly,0.45131076056785685
6121,Mass_media,Newspaper,0.06652733309874105
31866,Mass_media,Propaganda,0.21778952296646906
44161,Mass_media,Sport,0.2726187371368642
57311,Mass_media,RSS_%28file_format%29,0.33194022365429965
35701,Mass_media,Ska,1.4344621718329178
19794,Mass_media,Viking,1.4226806027361873
41658,Mass_media,Alfred_Hitchcock,0.9196916856698542
25620,Mass_media,The_Lion_King,0.24840906948881722
8050,Mass_media,Jazz,0.37541575392260795
38764,Mass_media,Jimmy_Wales,1.0747371806046464
57651,Mass_media,BBC_television_drama,0.8304517882586455
43238,Mass_media,Super_Mario_Bros.,0.4140998947905041
56136,Mass_media,Book,0.25852621659176794
40519,Mass_media,EastEnders,0.3471803249059099
51418,Mass_media,Napster,0.28942785500038215
51383,Mass_media,Nintendo_Entertainment_System,0.3264623037546578
5350,Mass_media,Film,0.14260106055826857
21346,Mass_media,Advertising,0.16744800630591997
3518,Mass_media,Windows_Vista,0.5355400269234917
17158,Mass_media,Information,0.25725671661720356
37557,Mass_media,Sony,0.34234403364243016
683,Mass_media,Google,0.3584494731450031
6383,Mass_media,Typewriter,0.8968425291097252
37655,Mass_media,Guitar,0.2978573334290558
11558,Mass_media,Toy_Story,0.24954763461445348
28063,Mass_media,The_Wall_Street_Journal,0.17043395889082413
26457,Mass_media,The_Championships%2C_Wimbledon,1.2859027592241359
47038,Mass_media,Sulfur,0.8447576059016254
32443,Material_properties_of_diamond,Meteor,0.18589834600247182
18205,Mathematical_analysis,Leonhard_Euler,0.37775170892080745
57421,Mathematical_analysis,Differential_equation,0.15530258345008674
45560,Mathematical_analysis,Trigonometry,0.3646433615474657
43555,Mathematical_analysis,Arithmetic,0.21952895484382673
709,Mathematical_analysis,Google,0.5589419100507891
45695,Mathematical_analysis,Quantity,0.4076274300009024
43855,Mathematical_analysis,Number,0.23584917061301472
49256,Mathematical_analysis,Pythagoras,0.3086911689721074
59421,Mathematics,Comet,0.522148067729554
18200,Mathematics,Leonhard_Euler,0.6053120700191768
37111,Mathematics,Socrates,0.5321513961573393
4120,Mathematics,Elementary_arithmetic,0.06443374121835976
12471,Mathematics,Blaise_Pascal,1.0982227714955026
31472,Mathematics,Muhammad_ibn_Musa_al-Khwarizmi,0.22783732783532146
20922,Mathematics,Florence_Nightingale,0.4471186944349387
17148,Mathematics,Dice,0.3738703820134549
10475,Mathematics,Calculus,0.16184914177215148
28235,Mathematics,Engineering,0.2412309585898306
14834,Mathematics,Quantum_computer,0.5605811951774382
45065,Mathematics,Venus,0.561443760965457
51385,Mathematics,Nintendo_Entertainment_System,0.7167684368745586
10827,Mathematics,Prime_number,0.1900057309843061
37636,Mathematics,Data_Encryption_Standard,0.3822851816344425
8056,Mathematics,Quantum_mechanics,0.3090311887004773
24475,Mathematics,Cryptography,0.40314906835832354
45332,Mathematics,Ordinal_number,0.26628551087185076
3936,Mathematics,Microsoft,0.6215030150465984
37567,Mathematics,Linux,0.4677199216469412
62912,Mathematics,Electrical_resistance,0.9751524688706581
48838,Mathematics,Aesthetics,0.5279907971017042
10441,Mathematics,Contact_lens,1.7817099409549295
25961,Mathematics,Ordinary_differential_equation,0.19513869736778502
44933,Mathematics,Hydrogen,0.6447395484074361
35804,Mathematics,Leonardo_da_Vinci,0.5827067057118892
46415,Mathematics,Education,0.46956137898060846
4441,Mathematics,Perfect_number,0.3223476230079412
64757,Mathematics,Children%27s_Crusade,1.064759963759111
55285,Mathematics,Alchemy,0.5817851437871798
8367,Mathematics,Applied_mathematics,0.058950378796151955
59999,Mathematics,Perl,0.6968908197549306
31643,Mathematics,Telescope,0.4301136007145958
48031,Mathematics,Game_theory,0.1407789920037463
47603,Mathematics,Great_Red_Spot,1.2194110366395212
25483,Mathematics,John_Dee,1.0975631736227056
15243,Mathematics,Geology,1.0804265147487095
10928,Mathematics,Playing_card,0.7124673834366066
38968,Mathematics,Quantity,0.1428368459331066
54272,Mathematics,Thomas_Hobbes,1.0339900050218056
27440,Mathematics,Douglas_Adams,1.8199305436697433
24725,Mathematics,Acceleration,0.38736516796740206
48077,Mathematics,Alan_Turing,0.6630071762310136
47581,Mathematics,Latin_alphabet,0.3898355017701618
58038,Mathematics,Evolutionarily_stable_strategy,0.324917668693867
13017,Mathematics,Science,0.33167117731617796
15865,Mathematics,Logic,0.14851635705610103
